account_id,summoner_name,tier,match_id,team,position,playtime,spell1,spell2,kills,deaths,assists,totalDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,goldEarned,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,visionWardsBoughtInGame,wardsPlaced,wardsKilled,killsRatio,deathsRatio,xcor_0,ycor_0,xcor_1,ycor_1,xcor_2,ycor_2,xcor_3,ycor_3,xcor_4,ycor_4,xcor_5,ycor_5,xcor_6,ycor_6,xcor_7,ycor_7,xcor_8,ycor_8,xcor_9,ycor_9,xcor_10,ycor_10,xcor_11,ycor_11,xcor_12,ycor_12,xcor_13,ycor_13,xcor_14,ycor_14,xcor_15,ycor_15
KMzMAOqAOXHDN7qA6D2D6g5SJVl0ETnKfGphn0PD3oE9DRM,나는 귀욤둥,SILVER,4571091984,100,MID,1807,14,4,11,7,4,26456,0,1,17001,2001,1091,25,5,30828,13143,147,10,8,82,1,9,2,0.4838709677419355,0.2692307692307692,351,293,9391,6257,7400,7572,6866,6943,6072,6374,7230,7269,6577,6722,8056,7728,7142,7408,8186,7891,9429,5497,5183,4704,5391,9005,2008,1448,10352,5841,1559,1125
gQ9rxIsr7tZv-bnXnjD49U0QPekQUwDRCe-S7qc0crMgenLjgAbWoYph,DRX Cass,SILVER,4571091984,200,MID,1807,14,4,5,6,8,14710,0,1,6395,187,0,30,13,20706,8979,111,4,0,21,10,20,3,0.5,0.1935483870967742,14277,14223,4399,8289,8074,7792,7331,7877,8724,8503,7813,7807,8970,10811,8449,8261,8256,7962,8967,8650,10297,1566,4528,10042,6006,9257,7572,8186,9691,6950,6823,7241
O1nu5gQ21_tn4J9n-ITUJoCMBdOB93UknHXyByAib4Rsz-I,샌드백리븐,SILVER,4571091984,200,JUNGLE,1807,11,4,5,8,11,14123,0,1,14981,10167,0,19,22,23686,10777,46,74,4,348,0,9,3,0.6153846153846154,0.25806451612903225,14486,14291,12946,6920,12187,6771,6769,11386,12120,8666,11323,8233,2986,9359,7377,12035,11470,8595,10904,4855,14221,14098,4954,10549,1061,9006,9500,8774,9967,6548,7199,5105
pMimPG3cIwCdzSpik1mCKEGyR6JHVOCTAhgAT-0ytrHACYw,구중대장,SILVER,4571091984,200,BOTTOM,1807,7,4,8,6,6,19789,2558,4,10874,0,0,11,3,18880,11040,169,0,0,169,6,6,2,0.5384615384615384,0.1935483870967742,14147,14401,10843,5129,13117,2655,13257,3874,13805,9819,12787,2344,13341,6152,13438,4428,13915,3990,12174,1787,11126,1546,13567,5109,13621,3789,13565,4713,13138,4799,11723,1477
yvQmXXo-fIgoTWPqB9hJ6Ccc1eu391l9i2LplQY9bADf,Woderful,SILVER,4571091984,200,SUPPORT,1807,14,4,7,4,5,19364,0,1,3797,621,0,16,48,10673,8344,38,0,0,221,4,8,2,0.46153846153846156,0.12903225806451613,14237,14579,12394,5122,13437,2418,13631,4024,12986,3374,12700,1793,14042,10095,13460,4634,13367,4377,12658,2084,12019,2248,13859,6079,13861,3470,14009,10689,11373,6295,13605,7288
CguLUVxFMBe3Q-pieoQglh1jj6veGUAGKB8ZI_wWV11HKDJ41U4QlDAz,블루whale,SILVER,4571091984,200,TOP,1807,7,6,1,7,2,13487,0,1,26032,0,0,23,10,31408,8187,159,0,0,64,1,9,0,0.11538461538461539,0.22580645161290322,14486,14511,4420,13503,3319,13133,3778,13422,2964,13102,1787,11789,4387,13719,3432,12941,4045,13506,13331,14266,3526,13211,3626,12919,3942,11293,3999,13509,3005,12098,4450,13529
dcwWGqZzoGTw6IOnCgOyTMgtSBq6ebsUw_OSic1KQD0S,지누션샤인,SILVER,4116097439,100,TOP,2248,12,4,11,7,9,31667,0,1,64603,12487,5759,24,31,49824,14711,205,4,4,145,0,9,5,0.4,0.18421052631578946,560,581,1403,11146,2573,12906,3371,13278,3287,13251,2391,13397,3415,13086,2526,12370,1325,12055,1430,8200,3103,13197,2333,12888,2138,12959,774,10556,4536,13755,1956,12465
it_-X7dvP6xKujNHUz5CV5M2IdO8KjP4LA6B7D3JBUBRD2A,덟     다,SILVER,4116097439,100,JUNGLE,2248,11,4,15,8,15,19228,0,1,40249,30682,1054,31,17,41277,16196,27,160,9,330,2,12,7,0.6,0.21052631578947367,560,361,6262,1959,3711,6476,5334,9158,9914,6575,13075,5022,6030,3604,5392,5725,12346,5002,7009,5267,4794,8150,8532,2470,13058,3057,4217,6261,4232,13662,3947,10520
uTTk5QBeENL6DwcxsW3QEh7daU9gUWx4QhL3yXJ1SUbJZDo,그만오빠봇이터져,SILVER,4116097439,100,BOTTOM,2248,7,4,11,9,15,26161,3138,3,18154,21401,5003,29,1,25241,16151,197,24,8,72,0,10,5,0.52,0.23684210526315788,221,471,6187,1997,12474,2062,6125,961,11427,1763,13551,3692,6062,1047,10761,1307,12806,5049,12334,2343,10901,2064,12106,2034,13346,3122,9390,1116,13613,3881,1209,772
8j3orMWOw15sGIfy061SRbELSn6mJYTXSBKmdV9ltXeQ,문딩이노딩이,SILVER,4116097439,100,SUPPORT,2248,14,4,3,7,20,34602,0,1,10761,4486,891,72,75,20373,10658,40,4,0,261,5,26,5,0.46,0.18421052631578946,311,649,368,669,12234,2044,11227,1513,11692,1182,12146,1931,3541,1596,11088,1121,13426,4398,8836,1547,12108,2239,11962,2463,11991,1759,8454,1345,13404,3985,9426,6109
cOSg7e1VmMKUk64DYOB-eQX0DawWkNIWwySAgsFfhhw6Qm4,꾸재철,SILVER,4116097439,100,MID,2248,12,4,10,7,11,30853,0,1,15768,12850,7570,41,6,22896,16339,199,46,9,110,4,15,6,0.42,0.18421052631578946,351,293,362,135,7578,7143,7608,7419,8525,6820,6410,6591,7244,7465,7303,6948,6525,6883,821,746,6741,7828,7510,7528,9250,5632,394,461,7379,6964,6878,7064
f9dpK5pGbcNV7P9FsbFhETq6glsgMZbnCuyCeV7wG8iOh0I,속초 마스터이,SILVER,4116097439,200,JUNGLE,2248,4,11,8,10,9,14227,0,1,22949,15750,1461,22,2,36965,13926,55,108,0,73,1,14,1,0.4473684210526316,0.2,14486,14291,9305,3441,12526,6510,7122,11193,9953,6502,12172,6408,7952,9663,9371,9371,7003,9854,14059,14342,7848,10781,9342,8765,13204,2086,10125,8551,12547,6569,8831,8226
HuQEOcRTTaVH6kELB7L9KWjTeCGnz8gEf74Ex6dHNaa82Pc,비모의과자세상,SILVER,4116097439,200,TOP,2248,12,4,15,11,13,43700,21099,4,19875,11424,4720,18,17,44380,19081,224,23,0,462,0,11,3,0.7368421052631579,0.22,14486,14511,3848,14016,3560,13397,4008,13637,3953,13501,4133,13521,4167,13668,3875,13569,1933,12238,3438,13548,4004,13670,3637,13334,3577,13142,1632,11491,4400,14066,3173,13093
vGRlEFv9gyv0oIOo5zYYT02mNXYAOug1c5-HCkFmSmi5,레고오,SILVER,4116097439,200,BOTTOM,2248,4,7,12,8,14,31674,7223,4,14962,12943,7268,23,7,30524,17613,186,35,4,122,1,13,6,0.6842105263157895,0.16,14147,14401,9733,3257,12774,2944,12401,1867,12515,2063,14064,4694,13400,3656,12297,1949,13516,5084,13398,3732,13084,4452,13472,2957,13750,3081,11091,1435,14340,14391,8856,7932
mB6mxDS4WwHYfL8Oq-fWT57W5ucolwRQ5Dhq0BXjpbq1,소원킴,SILVER,4116097439,200,SUPPORT,2248,14,4,1,12,20,10468,5148,9,30623,1192,1192,59,38,36934,8839,30,0,0,151,3,26,4,0.5526315789473685,0.24,14237,14579,9003,3456,12945,3147,12165,2421,12364,2452,13551,4933,13090,3329,12020,2148,13134,4897,13472,9770,13284,3520,13059,3166,13025,2476,11970,3268,12859,1755,8896,7538
a2Vtzx5QYhuxQaP54Puvw-pgPXpkFZPC5OII8OoE2SaU,이판하고롤접는다,SILVER,4116097439,200,MID,2248,21,4,2,9,16,28462,0,1,24875,5994,1719,29,106,23003,13152,214,28,0,837,3,15,2,0.47368421052631576,0.18,14277,14223,8943,3511,7958,8185,8081,8354,8209,8171,7904,7599,9977,10114,10051,7497,7459,7877,8493,8682,7756,7548,10670,10481,10006,5977,10336,10915,7950,8056,7866,7746
KE0SDaDtVfsH0UthmjVrQ_VOvLiAEGGqcxf7NO0RFkO1VUHDIPDgcmfY,의미X,SILVER,4505107868,100,TOP,2291,12,4,12,8,8,25517,0,1,30899,14833,3681,25,5,39336,14971,178,9,1,28,3,12,1,0.4878048780487805,0.22857142857142856,560,581,5025,8493,2024,12193,1368,11186,1806,11510,1680,10305,1704,11844,1179,10881,1479,12031,1864,11493,1257,10865,897,10670,1124,11941,394,461,2277,12324,479,876
worcoKwp17grWU1ixVkw0o1mb_5ujiJwPY3Bxlh6lJjO,0905 1,SILVER,4505107868,100,MID,2291,12,4,7,5,12,17876,0,1,21705,7837,2096,34,51,36893,11139,120,23,0,776,5,9,5,0.4634146341463415,0.14285714285714285,351,293,9981,3085,6468,6991,6846,6698,6248,6659,6273,7130,7957,6382,6577,6797,394,461,6401,6819,5158,6128,4473,9136,1435,11143,6671,7219,6782,6791,5978,5958
kPjbykN8bX71a9tsMUKsAPgtJFvDh37QN3IdExojCyEz,또하나의진구몬,SILVER,4505107868,100,JUNGLE,2291,11,4,6,9,17,22422,0,1,41918,14506,944,31,37,43204,12949,23,132,12,334,6,14,1,0.5609756097560976,0.2571428571428571,560,361,7821,3534,6829,5148,6869,7754,3786,11022,8705,2456,8402,5341,3051,7520,2265,9901,4989,1628,4801,6990,2407,8992,1679,12150,7711,3782,8445,2465,3369,6804
c0q45LLI_l1aMsQyZizMLcPBkF8OVqMk43PxLfMpBCNPZuI,다이야본드00,SILVER,4505107868,100,BOTTOM,2291,3,4,13,7,8,21305,0,1,31095,18891,3244,28,33,22898,17000,183,43,8,245,0,13,3,0.5121951219512195,0.2,221,471,9718,3214,12298,2156,13285,3554,13205,2933,8742,1523,12305,2638,12984,2730,6508,1007,13440,3714,10794,1485,12874,1910,12865,1565,10659,2303,12835,1830,13627,2291
PIup6UHS2naxHIA9__ADT0IC90NTRNscrlaQDEoykdlH,이태성박형식,SILVER,4505107868,100,SUPPORT,2291,14,4,3,6,17,15471,0,1,45279,5704,2820,92,80,26747,9502,27,0,0,256,1,47,5,0.4878048780487805,0.17142857142857143,311,649,10425,3024,12647,1386,13495,3408,13226,2016,11886,3637,8636,5116,11935,3693,10300,949,13775,3359,4798,7218,10318,2785,13066,1893,11480,1606,13011,1910,12931,2167
zDwt4WcijBGHFXsAwu4cU63GNXIHboDDeexhT7nmJ7qqlZk,입열지마 못하면,SILVER,4505107868,200,TOP,2291,4,12,9,7,15,36067,0,1,61561,4960,342,18,64,35032,13802,157,8,4,558,0,9,3,0.6857142857142857,0.17073170731707318,14486,14511,5261,11440,1754,12869,1876,11697,2560,11838,4452,13648,2074,12526,1256,11133,2557,12946,4942,13365,1597,11434,2896,12234,1157,11992,3362,13409,1864,12070,14340,14391
QmOpX1hlYBLQ9_Xzy_W3caUcUvpSLC5dRcgK0KZZXZwu,독도는우리땅퐈,SILVER,4505107868,200,SUPPORT,2291,3,4,3,8,20,32953,0,1,12070,3882,115,70,85,16458,9816,35,0,0,287,3,29,3,0.6571428571428571,0.1951219512195122,14237,14579,11538,6551,13658,3019,13660,5056,13599,4640,13000,3552,13259,9849,13195,4157,10973,1540,13869,8673,8565,6232,13274,4034,13275,3636,14340,14391,13670,4414,13149,3215
r5J3BRleiC5O11U_mtnGHUTHOocNBL0LNJ7xeueRCaU2sec2KE8aCq53,맛있는빵은죽빵,SILVER,4505107868,200,BOTTOM,2291,7,4,4,9,11,15047,2386,3,6940,8844,0,49,29,15897,11532,178,16,0,280,2,15,11,0.42857142857142855,0.21951219512195122,14147,14401,11484,6331,13047,3100,13652,7380,13487,4364,12962,3230,13022,10826,13399,4125,12002,2220,13924,4969,14080,11884,13274,4097,13772,4358,14340,14391,13237,4958,13427,3109
b4ABHHR9tdngWJ1o6me75WYZAAKuzNr068OSuiqiWWca,이진서 네버 다이,SILVER,4505107868,200,MID,2291,14,4,13,8,13,39749,0,1,40034,8707,0,31,48,38582,16118,169,12,4,202,5,10,5,0.7428571428571429,0.1951219512195122,14277,14223,6212,10257,7402,7112,7100,6806,6001,8843,7648,7829,8855,7434,7546,7464,2816,11263,6820,7426,6992,6874,878,10567,1113,12261,7675,7505,13674,14023,13181,2714
b0uTLyAcile_MEWn4enAyVy9XPEn88_HTTavc9RaMnzEqkQ,한의찬 네버 다이,SILVER,4505107868,200,JUNGLE,2291,11,4,6,9,11,17971,0,1,13820,17853,328,33,39,26216,12090,37,112,4,141,4,5,5,0.4857142857142857,0.21951219512195122,14486,14291,12179,10500,12148,6776,3518,9352,4176,11737,14019,13613,9631,5750,11281,6938,10102,4532,10930,8380,5002,8556,1159,10643,14340,14391,11242,8315,7601,8633,7307,10014
wT8NTkmYpI-yGXt_gLFV70Xemxn0fnDxKkJve4OPYICyDxUL6NGXIBM2,조이애비,SILVER,4571622035,100,BOTTOM,1455,7,4,10,6,6,20730,2542,2,6426,5214,4897,11,1,13613,11846,171,4,0,26,1,6,2,0.64,0.375,221,471,7078,3112,12500,2094,13091,2923,12427,2407,12881,3199,12328,2698,4185,992,11190,1609,12031,1359,12887,2674,10461,1343,11402,1756,12451,2666,864,512,13479,2488
bmfQ3p3pMGyyjBErzmxcX6m8J7R_WQyt49luLzhPkPphRbQ,김재기사랑할수록,SILVER,4571622035,100,JUNGLE,1455,4,11,2,5,8,13270,0,1,7414,13801,202,11,10,21030,8188,19,133,4,181,0,7,0,0.4,0.3125,560,361,6528,4541,5955,5184,3654,7766,7720,12306,9688,5954,11570,3848,2924,8356,7134,3980,8450,2468,3640,8941,6743,1636,2858,8289,1043,723,9866,6500,4310,2712
S78lWsiKAWG47sHxwrTwaNBAu3iAFpBEUlacXEIsTC3n,각도기로터친다,SILVER,4571622035,100,MID,1455,14,4,6,1,5,16544,0,1,7815,2745,2745,20,4,11840,11074,216,1,1,73,3,10,3,0.44,0.0625,351,293,7880,5472,7016,7522,7931,8273,7132,8961,7348,7574,6183,6182,6648,7174,7367,7848,7815,7899,7548,7490,7988,8001,7497,7506,7376,7680,8051,8148,7832,7847
U2CfTtzlvgmQczN9dZUgmQ59ZcmLBNVwz8FE1ea8CxRbICs,더 긍정적으로,SILVER,4571622035,100,SUPPORT,1455,14,4,6,1,10,10646,0,1,7603,2472,689,60,22,12441,8567,42,8,0,113,3,18,8,0.64,0.0625,311,649,7078,3017,11905,2459,13418,3229,6084,783,12387,2799,11042,1272,12892,3258,11190,1723,4030,756,11450,3985,8322,6563,11172,1958,12417,2557,9767,6314,13262,3336
toUkYTAbo3bPwvc-L5TIRsaV7RRPk2nz5KkH-vNb5ZSUCosjy-E-x9DY,SoFAPuksinKR,SILVER,4571622035,100,TOP,1455,12,4,1,3,4,12013,0,1,8413,5546,1902,10,0,14336,7662,158,0,0,18,0,6,1,0.2,0.1875,560,581,1442,11000,2099,12833,3164,13151,2801,11845,1285,12393,3553,13709,1184,11106,1824,11899,3502,13291,1369,10495,1369,11470,1586,11730,858,3002,2893,11788,2607,12446
-N4uEx_pyMV9cvpeQYSuYoNJ_Ag5ZQm8Q7pMY-q1t8Gv,운수대통의남자,SILVER,4571622035,200,MID,1455,14,4,1,4,1,4070,0,1,10827,0,0,12,4,15577,7106,155,0,0,20,0,7,2,0.125,0.16,14277,14223,9403,9268,7841,7346,8276,8306,7750,11925,8292,8330,14340,14391,7632,7182,8122,7715,8503,8142,8533,8287,8184,8508,8152,7979,8775,8462,8488,8341,8577,8313
EPOoBVlqMgM673AKVMhTOySqnuGwrLMP5QOhv0TqDBb5,영광영광할렐루얏,SILVER,4571622035,200,SUPPORT,1455,14,4,0,8,5,7233,0,1,8203,0,0,32,22,16256,5547,37,0,0,105,3,14,7,0.3125,0.32,14237,14579,11965,6990,12727,3130,13487,3668,13605,3397,13236,3400,13277,3143,13655,7649,12527,2949,12771,2060,13425,4211,11619,1653,13210,3652,11505,1556,12713,3006,13344,3176
0H8xbhSaAU76IVxYozkipyF8fBvjiCxAi_4aF2ccoh8d,엄준식의앞니,SILVER,4571622035,200,JUNGLE,1455,11,4,8,4,2,11926,0,1,8735,15213,0,16,15,20167,10371,52,98,0,530,4,5,3,0.625,0.16,14486,14291,12238,6658,11850,7455,7072,10810,7789,12009,8770,9108,8540,8509,10941,7027,9564,4730,7200,10974,12403,5459,8521,8711,1638,11716,14026,13906,11229,6266,9027,11023
w7MExzo-T55OkXEhAwz7Y5FrHVzWCoP31HLHk5pYhyCN,로렐라이,SILVER,4571622035,200,BOTTOM,1455,4,7,5,5,2,11478,6110,5,6848,1201,1201,20,30,14282,8962,147,0,0,121,3,11,0,0.4375,0.2,14147,14401,10486,5579,12967,2697,13604,4087,13449,3919,12941,3381,12899,3426,13756,6354,12955,2454,12699,1883,13688,4524,11634,1651,13440,3704,12994,3274,13064,3022,13680,3826
rSi2ISkEMUjQhknbL1FneOfQlYJlQEqRZ06W4ysjAwc9fayFK6rD-J7R,판정에바잖아,SILVER,4571622035,200,TOP,1455,4,12,2,4,2,9632,0,1,9309,1349,1349,10,1,22344,7345,147,4,0,77,0,6,0,0.25,0.16,14486,14511,3847,13417,2274,13388,3729,13450,6678,12506,4431,13704,4242,13733,2368,12868,8008,13583,4315,13521,2177,11916,2173,12163,1555,11558,1839,12517,3284,13534,2853,12726
tZuQdlDANXLVHZH-wieE1PivqGYVvvvmpyJYEPqB_My4Tn_lX27OvS4y,멍무e냥냐e,SILVER,4509791538,100,SUPPORT,1557,14,3,4,1,24,7237,19658,5,2539,2219,2099,20,13,3051,8695,4,0,0,32,3,8,2,0.7777777777777778,0.06666666666666667,311,649,8656,4010,12150,1929,11165,1314,12955,2813,13258,3216,8840,1104,12129,1814,11227,1546,357,546,7608,7698,3794,10896,5014,7536,9724,5351,13441,3814,1113,765
Jx7LMs879encyOuruStzu3P8XvHsgmrzmHIqABCGkbOTXk73Rb2DrVm0,금천구시흥김혜성,SILVER,4509791538,100,MID,1557,14,4,15,1,11,38053,0,1,13684,5335,5335,35,18,26025,13086,160,4,4,237,1,13,5,0.7222222222222222,0.06666666666666667,351,293,3324,2764,6516,6963,8113,5202,6763,6908,3463,3202,5242,9310,6812,6913,3197,3485,6513,6351,7608,7698,6254,9187,6497,7030,11225,3471,13100,3277,7596,7683
Iy1L-DsauNFOqmAKaAVAVRxsK-IPaHWgD6nlG7Hwm2iz5zA,행인이즈백,SILVER,4509791538,100,JUNGLE,1557,11,4,7,6,10,12609,0,1,12538,23240,3716,22,137,21462,9868,23,100,0,378,1,10,4,0.4722222222222222,0.4,560,361,7793,4914,3124,7614,7818,5647,7138,5309,930,366,3005,11073,7222,8746,3863,6267,394,461,9963,5367,3794,10896,3626,8827,9724,5351,13724,4532,6956,4789
RzXzQPcc9za6Z1vAlyx4PYkYhhb0It7x5LSPGeMSTvsyIBABUGUF9ZBe,크림 치즈 모카빵,SILVER,4509791538,100,TOP,1557,14,4,6,4,8,17432,0,1,25894,12209,9536,11,24,22155,12070,182,20,1,92,1,8,1,0.3888888888888889,0.26666666666666666,560,581,4649,9032,2087,12842,2998,12978,2673,13159,2296,12982,2016,11704,1387,11546,1974,13042,690,918,3613,13715,4030,13026,1385,8988,7086,7853,13326,5130,906,5317
9_M67VCZW2CbyDhgdztRIF3PisXitoi81GphwnJKuMpC,멘탈순듀부,SILVER,4509791538,100,BOTTOM,1557,7,4,4,3,15,15232,1697,4,3786,10906,6272,17,25,9354,9902,140,9,0,262,1,7,5,0.5277777777777778,0.2,221,471,8656,4010,12150,1929,11165,1314,12955,2813,13258,3216,8840,1104,12129,1814,11227,1546,12064,1877,3792,899,10507,1372,12283,1991,10893,3610,13810,3979,1947,1101
ruLT6hRakT3oSU2sFK3kfK3z3xT5vwT-CE-puRbvsR-47IY,htolikes,SILVER,4509791538,200,MID,1557,14,4,3,9,4,11760,0,1,16971,1550,1550,10,16,21849,8197,127,6,0,85,1,5,0,0.4666666666666667,0.25,14277,14223,8707,8421,7133,6619,8424,4763,7501,7312,6785,6824,8632,8256,7567,7288,13406,13719,6709,7166,8188,7768,6224,10506,7450,6845,9841,6400,13865,10878,10830,10402
_CxdL5fXkwY8ZMSydN2mO0CjPevb5oLZrqJM3RpcsTYTLW8,쓰레쉬좀,SILVER,4509791538,200,SUPPORT,1557,3,4,3,8,4,4849,2868,5,16425,1263,630,34,17,18998,6357,27,0,0,56,5,20,3,0.4666666666666667,0.2222222222222222,14237,14579,9743,6211,12680,2581,11811,1528,13405,6507,13268,4344,13839,9874,12902,2350,12579,2252,9882,3215,10495,4800,11765,2710,13405,3350,10892,4416,13349,7080,8675,8135
TMz7TXwnjqDZu1A8XVRbrvV0fw16Jh3ArDGTA_u3CgiuSwEKv6wHaEA7,Goddess Axe,SILVER,4509791538,200,JUNGLE,1557,11,4,5,3,5,12739,0,1,22084,12815,598,12,25,37387,8902,66,80,0,430,0,5,3,0.6666666666666666,0.08333333333333333,14486,14291,11185,5890,12427,6551,7821,7724,6949,12731,10259,3205,10145,8997,11096,6662,4997,11534,7262,11180,10986,5531,6529,11319,9578,9022,10813,4520,14066,4401,7939,9877
qaYInmbu4y-gpAhpS8XCaqQ3qEZmprV7t2FFWtPeOMv5yr4npDDLybA2,주황동,SILVER,4509791538,200,TOP,1557,12,4,2,9,3,8189,3631,5,11264,1274,579,21,9,16544,8189,133,10,0,299,3,9,3,0.3333333333333333,0.25,14486,14511,3592,7413,3015,13106,3506,13394,3566,13644,4457,13661,2709,12505,7048,13586,3198,13325,9723,13849,4222,13550,4253,13216,4644,13269,11159,5021,13627,5001,1528,11014
j8UrL7EoB3BrdcQtcpz6Zvgr4kkfOtOZni-zowWAxvVNgJc,슈리마 정치인,SILVER,4509791538,200,BOTTOM,1557,7,4,2,7,4,11746,1513,4,5520,1348,340,21,0,14672,7360,122,0,0,102,1,6,0,0.4,0.19444444444444445,14147,14401,9539,5579,12873,2279,11939,2120,13376,3329,14076,4761,14035,10579,12802,2694,12756,2198,13634,12858,12184,3418,11511,1537,13207,3351,11773,5265,14058,12850,10386,8767
AmrVHgXwsqYFjf0bQdjdPbtQkgtgHUpCVOGv_w0D8wA3nS4,winner eat,SILVER,4571557445,200,MID,1893,14,4,10,6,7,23691,0,1,13424,15642,2607,23,3,23474,13775,184,0,0,120,3,7,2,0.6071428571428571,0.15384615384615385,14277,14223,9860,6503,6907,6653,7790,7172,7856,7589,14261,14142,4500,9185,7850,7846,8319,7704,8646,8127,6140,10173,6856,6804,14238,14047,13333,12286,10319,10877,7203,7208
1QSzyL3z3MsWO2WDhbWYBkrkyJchKRls8TSaNEVan6yBGUo, bronze 영원하라,SILVER,4571557445,200,TOP,1893,12,4,5,6,5,17418,0,1,16770,7795,2726,15,3,31905,11797,197,32,0,105,0,6,4,0.35714285714285715,0.15384615384615385,14486,14511,13719,14189,3586,13427,4095,13636,3603,13093,3006,12995,2116,12757,3946,13643,4370,13655,4569,13665,3334,12943,4449,13660,4226,13749,3332,12934,13615,14298,6122,12596
BnWCyuE51-gyRhKNF3i4yVHP8B_bCThk_aVgsAiSG8nv,뿅 여기 저기 뿅,SILVER,4571557445,200,BOTTOM,1893,7,4,4,9,11,21910,3280,3,8728,5062,3071,17,26,20950,11165,172,0,0,53,0,10,4,0.5357142857142857,0.23076923076923078,14147,14401,11961,7322,12805,2750,12597,2302,12264,1785,13560,4058,12049,1920,13609,5670,13451,3216,12357,2600,13486,4368,13778,9845,12978,2918,13496,3839,13950,9256,12332,1666
CVrVd4LTyyvPaf7-Iem-SS3JXq5Qipdzg0y7tdb1jjFiyv45yfPsOrsg,국산진응,SILVER,4571557445,200,JUNGLE,1893,11,4,6,7,7,12898,0,1,24534,21628,727,21,27,31693,11002,25,134,12,399,2,10,2,0.4642857142857143,0.1794871794871795,14486,14291,11293,6846,12417,6552,7783,9758,6400,12494,11991,3592,2980,12151,3444,7908,9675,5684,6830,11397,5896,10646,8690,9910,14062,5549,11506,4791,4378,13600,6530,8378
yf0BcjB4h89QSckvqR6vT1NDGW3IwOiSoRLua9l72Yqob59bJ6I53eVA,rh ab yiu,SILVER,4571557445,200,SUPPORT,1893,14,4,3,11,4,13633,0,1,15873,4800,2385,37,24,25878,8718,73,0,0,212,0,17,3,0.25,0.28205128205128205,14237,14579,12261,10260,12979,3021,12289,2030,12163,1984,13853,11032,11831,1859,13536,4265,13872,3955,13322,2567,13453,3591,13254,4699,13945,9358,13462,3265,14099,9543,11930,1959
ijFs3_uviRkMauV5AwTxQahRG1sEUjeYMQDZR8GspfRsEQvF_ByzEsGm,GoD Simpson,SILVER,4567595143,200,SUPPORT,2068,14,4,2,4,19,7467,6866,5,29128,7658,2929,49,28,19229,9421,39,4,0,148,2,16,9,0.6176470588235294,0.17391304347826086,14237,14579,11523,6714,12966,3010,13521,4664,13391,2432,12587,2263,13407,4010,13355,4420,13220,2303,13755,3823,11829,1885,13430,7155,11700,1629,9910,5150,12731,3229,11632,1486
0BmAO0AenKfAQaws9eo0dWIiO7XzHh6Q6vYfshquxhUL,창고지기장서방,SILVER,4567595143,200,BOTTOM,2068,7,4,5,4,11,18766,5473,4,13759,25659,2539,34,9,22028,12757,165,28,4,197,6,13,2,0.47058823529411764,0.17391304347826086,14147,14401,10165,7407,12907,2820,13746,4709,13429,2489,12248,2443,13459,4042,13788,4659,13194,3104,13518,3682,11828,2194,13302,6089,12161,2252,11803,1880,12609,3187,10840,1994
k26QZNi0Qkn2-DqXTAmnt-zIR7Z5WB3-42kDMLHwiI9h,확신힘,SILVER,4567595143,200,TOP,2068,12,4,14,5,5,35515,0,1,18269,17239,8296,41,15,26601,17203,220,12,0,191,1,11,1,0.5588235294117647,0.21739130434782608,14486,14511,10036,8393,2490,13421,14340,14391,1955,11655,2206,11943,9559,13351,2824,12741,4388,13708,7229,13605,1107,11456,2626,11784,11254,4419,1085,10686,2648,12338,5513,12683
K-xqESyL99_QX6BF7a9p06kZf_de7yPaaps5kGAfOQRy,막타노리미,SILVER,4567595143,200,JUNGLE,2068,11,4,9,3,13,17974,0,1,30393,33484,2072,38,23,41717,14237,53,119,6,351,8,11,12,0.6470588235294118,0.13043478260869565,14486,14291,8883,9860,9737,9154,7268,5201,9278,11293,7314,7628,13815,13454,7130,11467,11071,7097,10719,5783,10478,3281,7332,7758,14340,14391,7752,10828,9807,7003,12466,6504
_lwfVa3cX34jPUBnNFmvi6TvMlZN94BBHBKNcDnAT49O,절묘한컨,SILVER,4567595143,200,MID,2068,14,4,4,7,11,16273,0,1,27930,10890,1095,39,20,37993,11289,151,10,2,29,6,18,1,0.4411764705882353,0.30434782608695654,14277,14223,8985,9586,7221,7785,7065,7096,7478,7176,12548,12327,13963,14273,8159,8117,8842,7538,14001,14268,7727,7654,8184,8438,13801,14089,7799,7768,9363,7252,8510,8256
TMu-1PVGyZQjyd5X4J3HqZmjKC6KJhpexLURemxCwlRCSKgSHZvl-cT1,삶은방어,SILVER,4571735469,100,MID,1289,12,4,2,5,4,5867,0,1,10883,808,808,16,4,13440,6429,98,4,0,21,3,9,2,0.35294117647058826,0.15625,560,581,8783,5547,2240,12459,1201,11360,1517,11609,1151,10831,2434,12628,1123,9809,1384,11145,2286,11849,1575,12595,2916,11110,8412,7882,2862,11226,566,1903,7784,7686
